symbol,date,tier,category,score,max_gain
RVNUSDT,2025-09-06,B-,NINJA,66,9.89096573208721
RVNUSDT,2025-09-17,B-,NINJA,63,1.0370370370370363
RVNUSDT,2025-09-18,B-,NINJA,79,0.5189028910303817
RVNUSDT,2025-09-21,B-,NINJA,49,0.2332814930015692
RVNUSDT,2025-10-30,B-,NINJA,49,57.63813651137595
RVNUSDT,2025-12-07,B-,NINJA,66,7.3359073359073435
RVNUSDT,2025-12-10,B-,NINJA,70,0.6369426751592577
RVNUSDT,2025-12-12,B-,NINJA,51,0.7792207792207906
SAFEUSDT,2025-01-07,C,NINJA,58,5.906053459119498
SAFEUSDT,2025-02-20,C,NINJA,54,16.849127608621295
SAFEUSDT,2025-02-21,C,NINJA,58,29.768237082066882
SAFEUSDT,2025-02-23,C,NINJA,51,24.22258592471358
SAFEUSDT,2025-03-20,C,NINJA,56,65.1744885679904
SAFEUSDT,2025-03-21,C,NINJA,66,61.74876266792364
SAFEUSDT,2025-03-23,C,NINJA,83,56.368193210298465
SAFEUSDT,2025-04-18,C,NINJA,68,14.15735794074795
SAFEUSDT,2025-04-20,C,NINJA,73,52.55653883972469
SAFEUSDT,2025-05-19,C,NINJA,59,29.491320145337085
SAFEUSDT,2025-05-23,C,NINJA,87,46.03541185527331
SAFEUSDT,2025-05-25,C,NINJA,67,39.459658151075175
SAFEUSDT,2025-05-28,C,NINJA,84,32.54148471615721
SAFEUSDT,2025-06-02,C,NINJA,53,4.021550894746961
SAFEUSDT,2025-06-03,C,NINJA,60,2.347595607724351
SAFEUSDT,2025-06-04,C,NINJA,57,1.0661401776900448
SAFEUSDT,2025-06-30,C,NINJA,78,15.125216960079335
SAFEUSDT,2025-08-16,C,NINJA,57,3.1717263253284944
SAFEUSDT,2025-08-17,C,NINJA,65,4.091428571428568
SAFEUSDT,2025-08-21,C,NINJA,56,19.27387914230019
SAFEUSDT,2025-08-31,C,NINJA,58,4.090169649082043
SAFEUSDT,2025-09-02,C,NINJA,55,10.753698051185733
SAFEUSDT,2025-09-03,C,NINJA,62,9.799813780260713
SAFEUSDT,2025-09-04,C,NINJA,58,14.074969770253931
SAFEUSDT,2025-09-06,C,NINJA,67,12.122652721654381
SAFEUSDT,2025-09-18,C,NINJA,76,2.3508137432187937
SAFEUSDT,2025-12-02,C,NINJA,64,15.688859591298598
SAFEUSDT,2025-12-09,C,NINJA,56,2.2556390977443774
SAFEUSDT,2025-12-10,C,NINJA,71,2.488832163369481
SAFEUSDT,2025-12-12,C,NINJA,49,6.006600660065997
SAFEUSDT,2025-12-13,C,NINJA,72,0.0
SAGAUSDT,2025-01-17,C+,TREND,84,1.5203004829189792
SAGAUSDT,2025-04-26,C+,TREND,94,6.393244873341364
SAGAUSDT,2025-05-10,C+,TREND,98,14.760705289672549
SANDUSDT,2025-01-11,B-,NINJA,64,14.181697832202556
SANDUSDT,2025-01-12,B-,NINJA,70,18.53633396323655
SANDUSDT,2025-01-14,B-,NINJA,62,20.083536373129117
SANDUSDT,2025-01-22,B-,NINJA,61,3.460577952194077
SANDUSDT,2025-01-24,B-,NINJA,47,2.749638205499272
SANDUSDT,2025-01-26,B-,NINJA,57,3.480538922155696
SANDUSDT,2025-01-28,B-,NINJA,37,12.765089722675382
SANDUSDT,2025-01-30,B-,NINJA,65,3.7134283570892768
SANDUSDT,2025-02-04,B-,NINJA,48,4.0169660678642805
SANDUSDT,2025-02-09,B-,NINJA,63,10.789263885197965
SANDUSDT,2025-02-11,B-,NINJA,63,6.548989511383985
SANDUSDT,2025-02-15,B-,NINJA,64,3.888888888888875
SANDUSDT,2025-02-20,B-,NINJA,72,4.731355252606262
SANDUSDT,2025-02-21,B-,NINJA,62,5.327986250358063
SANDUSDT,2025-02-23,B-,NINJA,51,4.48991190679171
SANDUSDT,2025-02-27,B-,NINJA,64,17.36354931375679
SANDUSDT,2025-03-03,B-,NINJA,58,8.369312520757234
SANDUSDT,2025-03-05,B-,NINJA,51,4.34921650143909
SANDUSDT,2025-03-06,B-,NINJA,64,4.126055880441837
SANDUSDT,2025-03-12,B-,NINJA,59,7.305773342836774
SANDUSDT,2025-03-22,B-,NINJA,51,13.259864912904362
SANDUSDT,2025-03-23,B-,NINJA,64,11.593695271453598
SANDUSDT,2025-04-01,B-,NINJA,63,2.684076895175913
SANDUSDT,2025-04-04,B-,NINJA,54,5.233219567690561
SANDUSDT,2025-04-05,B-,NINJA,58,5.916030534351147
SANDUSDT,2025-04-08,B-,NINJA,52,20.077888360017315
SANDUSDT,2025-04-18,B-,NINJA,62,23.115384615384606
SANDUSDT,2025-04-29,B-,NINJA,47,15.653964984552005
SANDUSDT,2025-05-07,B-,NINJA,55,43.80466472303208
SANDUSDT,2025-05-09,B-,TREND,98,18.002392344497608
SANDUSDT,2025-05-14,B-,NINJA,61,1.1060692002268668
SANDUSDT,2025-05-19,B-,NINJA,47,11.772274043100662
SANDUSDT,2025-05-20,B-,NINJA,65,10.739324410452511
SANDUSDT,2025-05-26,B-,NINJA,49,4.139290407358742
SANDUSDT,2025-05-29,B-,NINJA,60,0.5786249149080991
SANDUSDT,2025-06-15,B-,NINJA,55,5.620964679073315
SANDUSDT,2025-06-16,B-,NINJA,63,2.1460843373493965
SANDUSDT,2025-06-19,B-,NINJA,45,3.2513877874702724
SANDUSDT,2025-06-20,B-,NINJA,44,5.127169963665734
SANDUSDT,2025-06-28,B-,NINJA,48,7.4824307565109605
SANDUSDT,2025-06-29,B-,NINJA,64,9.310761789600974
SANDUSDT,2025-06-30,B-,NINJA,59,20.133111480865228
SANDUSDT,2025-07-06,B-,NINJA,58,40.30093533956891
SANDUSDT,2025-07-07,B-,NINJA,71,41.800246609124535
SANDUSDT,2025-07-10,B-,TREND,98,23.922114047287877
SANDUSDT,2025-07-14,B-,NINJA,71,15.903927296332366
SANDUSDT,2025-07-16,B-,NINJA,55,13.329101872421445
SANDUSDT,2025-07-18,B-,NINJA,67,10.454686050108265
SANDUSDT,2025-07-23,B-,NINJA,38,6.59413122321133
SANDUSDT,2025-07-26,B-,NINJA,61,4.56015523932729
SANDUSDT,2025-07-31,B-,NINJA,47,10.84030556566027
SANDUSDT,2025-08-04,B-,NINJA,59,14.885910901847144
SANDUSDT,2025-08-05,B-,NINJA,62,19.87906273620559
SANDUSDT,2025-08-11,B-,NINJA,62,12.322946175637384
SANDUSDT,2025-08-14,B-,NINJA,79,8.166841920785139
SANDUSDT,2025-08-16,B-,NINJA,64,4.080944350758853
SANDUSDT,2025-08-17,B-,NINJA,75,3.7659717552118277
SANDUSDT,2025-08-21,B-,NINJA,61,11.892675852066702
SANDUSDT,2025-08-27,B-,NINJA,58,4.613733905579398
SANDUSDT,2025-08-28,B-,NINJA,67,2.70365168539326
SANDUSDT,2025-08-29,B-,NINJA,59,9.213893967093245
SANDUSDT,2025-08-30,B-,NINJA,50,11.648351648351651
SANDUSDT,2025-08-31,B-,NINJA,60,9.996391194514608
SANDUSDT,2025-09-06,B-,NINJA,78,18.776671408250365
SANDUSDT,2025-09-17,B-,NINJA,52,2.8359651949726006
SANDUSDT,2025-09-18,B-,NINJA,78,2.0793346129238666
SANDUSDT,2025-09-21,B-,NINJA,41,0.3754266211604129
SANDUSDT,2025-09-27,B-,NINJA,55,11.466666666666669
SANDUSDT,2025-10-05,B-,NINJA,50,8.656283955088728
SANDUSDT,2025-10-07,B-,NINJA,57,11.815132314573251
SANDUSDT,2025-10-19,B-,NINJA,60,8.36920133907222
SANDUSDT,2025-10-24,B-,NINJA,58,4.100652376514424
SANDUSDT,2025-10-25,B-,NINJA,66,4.735114861697132
SANDUSDT,2025-10-27,B-,NINJA,66,2.0027945971122563
SANDUSDT,2025-10-30,B-,NINJA,56,8.629441624365475
SANDUSDT,2025-11-06,B-,NINJA,53,18.72576177285319
SANDUSDT,2025-11-15,B-,NINJA,41,1.1469142545057265
SANDUSDT,2025-11-16,B-,NINJA,45,2.725250278086766
SANDUSDT,2025-11-17,B-,NINJA,47,5.0405561993047465
SANDUSDT,2025-11-19,B-,NINJA,51,3.316180674671232
SANDUSDT,2025-11-20,B-,NINJA,49,1.3939393939393918
SANDUSDT,2025-11-24,B-,NINJA,58,2.8858218318695172
SANDUSDT,2025-12-07,B-,NINJA,51,8.836206896551735
SANDUSDT,2025-12-10,B-,NINJA,71,0.06949270326614965
SANDUSDT,2025-12-12,B-,NINJA,38,2.5954198473282286
SANDUSDT,2025-12-25,B-,NINJA,53,13.279132791327907
SANTOSUSDT,2025-02-20,C+,NINJA,62,2.6640159045725476
SANTOSUSDT,2025-02-21,C+,NINJA,55,11.668706650346806
SANTOSUSDT,2025-02-23,C+,NINJA,69,8.913649025069637
SANTOSUSDT,2025-04-05,C+,NINJA,64,0.0
SANTOSUSDT,2025-04-29,C+,NINJA,52,12.63972484952709
SANTOSUSDT,2025-05-01,C+,NINJA,71,18.323504633529918
SANTOSUSDT,2025-05-04,C+,NINJA,77,16.02643535729038
SANTOSUSDT,2025-05-07,C+,NINJA,59,19.53191489361703
SANTOSUSDT,2025-07-06,C+,NINJA,53,22.43797195253505
SANTOSUSDT,2025-07-07,C+,NINJA,75,13.185108583247152
SANTOSUSDT,2025-08-04,C+,NINJA,62,66.20941929583906
SANTOSUSDT,2025-09-03,C+,NINJA,66,6.44444444444443
SANTOSUSDT,2025-09-07,C+,NINJA,73,7.083563918096303
SANTOSUSDT,2025-09-18,C+,NINJA,80,11.689008042895455
SANTOSUSDT,2025-10-30,C+,NINJA,59,8.289374529012816
SANTOSUSDT,2025-12-05,C+,NINJA,52,9.466152999449662
SANTOSUSDT,2025-12-07,C+,NINJA,59,8.747949699289247
SANTOSUSDT,2025-12-09,C+,NINJA,75,5.293806246691379
SCRUSDT,2025-04-23,C+,TREND,92,26.666666666666682
SCRUSDT,2025-05-09,C+,TREND,98,20.626631853785902
SEIUSDT,2025-05-09,B-,TREND,94,12.520458265139123
SEIUSDT,2025-06-24,B-,TREND,87,9.485006518904804
SFPUSDT,2025-01-10,B,NINJA,69,4.1920407874238785
SFPUSDT,2025-01-11,B,NINJA,70,6.268958543983816
SFPUSDT,2025-01-19,B,NINJA,60,6.623586429725359
SFPUSDT,2025-01-22,B,NINJA,66,3.9398803443747354
SFPUSDT,2025-01-24,B,NINJA,58,6.695626123427223
SFPUSDT,2025-01-26,B,NINJA,79,4.009879413046624
SFPUSDT,2025-01-28,B,NINJA,68,6.4852000594972425
SFPUSDT,2025-01-30,B,NINJA,78,4.770964437289615
SFPUSDT,2025-02-04,B,NINJA,67,8.487774489954836
SFPUSDT,2025-02-08,B,NINJA,54,10.588982378155265
SFPUSDT,2025-02-09,B,NINJA,74,10.204081632653072
SFPUSDT,2025-02-11,B,NINJA,66,8.555399719495082
SFPUSDT,2025-02-17,B,NINJA,41,1.1145038167938992
SFPUSDT,2025-02-19,B,NINJA,41,2.8256481912746434
SFPUSDT,2025-02-20,B,NINJA,57,2.905531385954019
SFPUSDT,2025-02-21,B,NINJA,62,1.9707467282525037
SFPUSDT,2025-02-26,B,NINJA,60,3.4952701619368254
SFPUSDT,2025-03-01,B,NINJA,54,4.365400161681476
SFPUSDT,2025-03-03,B,NINJA,50,4.443300737690858
SFPUSDT,2025-03-05,B,NINJA,53,0.6114691786481607
SFPUSDT,2025-03-06,B,NINJA,62,1.0402684563758369
SFPUSDT,2025-03-13,B,NINJA,62,7.340823970037458
SFPUSDT,2025-03-18,B,NINJA,54,7.886316581968766
SFPUSDT,2025-03-20,B,NINJA,57,2.4485253199777457
SFPUSDT,2025-03-22,B,NINJA,52,2.619843924191745
SFPUSDT,2025-03-23,B,NINJA,51,3.6015756893641004
SFPUSDT,2025-03-24,B,NINJA,58,-0.0369139904023541
SFPUSDT,2025-03-25,B,NINJA,55,0.20641771439293688
SFPUSDT,2025-03-27,B,NINJA,48,1.4162679425837377
SFPUSDT,2025-04-08,B,NINJA,44,10.689045936395768
SFPUSDT,2025-04-10,B,NINJA,56,6.638297872340426
SFPUSDT,2025-04-23,B,TREND,95,5.662580268534745
SFPUSDT,2025-04-27,B,NINJA,56,4.866743916570093
SFPUSDT,2025-05-03,B,NINJA,43,18.494334549644687
SFPUSDT,2025-05-05,B,NINJA,52,17.591004383457197
SFPUSDT,2025-05-06,B,NINJA,57,18.5854314818374
SFPUSDT,2025-05-07,B,NINJA,55,18.22188158651081
SFPUSDT,2025-05-09,B,TREND,94,48.543856625883144
SFPUSDT,2025-05-14,B,NINJA,56,46.97357203751065
SFPUSDT,2025-05-18,B,NINJA,55,47.95743220048061
SFPUSDT,2025-05-19,B,NINJA,58,2.565016031350198
SFPUSDT,2025-05-21,B,NINJA,29,5.284329859206416
SFPUSDT,2025-05-22,B,NINJA,49,1.4268099348247354
SFPUSDT,2025-05-23,B,NINJA,52,5.999257057949481
SFPUSDT,2025-05-25,B,NINJA,70,3.6882267441860517
SFPUSDT,2025-05-26,B,NINJA,62,2.921550946798912
SFPUSDT,2025-05-29,B,NINJA,55,0.7199556950341579
SFPUSDT,2025-06-03,B,NINJA,57,2.565154935358094
SFPUSDT,2025-06-15,B,NINJA,56,10.601535836177467
SFPUSDT,2025-06-24,B,NINJA,48,7.802690582959637
SFPUSDT,2025-06-25,B,NINJA,37,11.658151416627959
SFPUSDT,2025-06-27,B,NINJA,55,9.546593757120082
SFPUSDT,2025-06-30,B,NINJA,66,9.402654867256643
SFPUSDT,2025-07-06,B,NINJA,56,17.30726505221063
SFPUSDT,2025-07-07,B,NINJA,71,17.683329663069802
SFPUSDT,2025-07-11,B,TREND,95,8.339920948616598
SFPUSDT,2025-07-23,B,NINJA,39,5.2149681528662395
SFPUSDT,2025-07-26,B,NINJA,63,5.194029850746262
SFPUSDT,2025-07-28,B,NINJA,71,2.500516635668526
SFPUSDT,2025-07-31,B,NINJA,41,15.287888815354055
SFPUSDT,2025-08-05,B,NINJA,66,15.649520488230163
SFPUSDT,2025-08-09,B,TREND,92,3.2697547683923522
SFPUSDT,2025-08-17,B,NINJA,57,1.0688591983555984
SFPUSDT,2025-08-21,B,NINJA,59,8.879539415411863
SFPUSDT,2025-08-23,B,NINJA,73,2.027455121436117
SFPUSDT,2025-08-25,B,NINJA,33,10.39762340036563
SFPUSDT,2025-08-31,B,NINJA,70,3.0682800345721573
SFPUSDT,2025-09-02,B,NINJA,62,4.32918988426918
SFPUSDT,2025-09-06,B,NINJA,46,9.502762430939216
SFPUSDT,2025-09-07,B,NINJA,63,8.35337852613165
SFPUSDT,2025-09-08,B,NINJA,71,7.905052264808354
SFPUSDT,2025-09-17,B,NINJA,68,58.68263473053892
SFPUSDT,2025-09-19,B,NINJA,70,59.67290725199052
SFPUSDT,2025-09-21,B,NINJA,59,51.30505709624795
SFPUSDT,2025-09-27,B,NINJA,55,12.46394725999178
SFPUSDT,2025-10-05,B,NINJA,46,11.709741550695817
SFPUSDT,2025-10-10,B,NINJA,41,7.041904289610712
SFPUSDT,2025-10-14,B,NINJA,58,2.0107896027464323
SFPUSDT,2025-10-18,B,NINJA,44,6.5893516078017855
SFPUSDT,2025-10-19,B,NINJA,63,5.642633228840133
SFPUSDT,2025-10-24,B,NINJA,64,4.864016736401666
SFPUSDT,2025-10-25,B,NINJA,53,5.166535536323114
SFPUSDT,2025-11-01,B,NINJA,61,5.5383750351419625
SFPUSDT,2025-11-04,B,NINJA,50,15.401168152474654
SFPUSDT,2025-11-05,B,NINJA,47,11.354228267297461
SFPUSDT,2025-11-06,B,NINJA,64,11.0259433962264
SFPUSDT,2025-11-19,B,NINJA,68,5.981682884945627
SFPUSDT,2025-11-25,B,NINJA,56,17.70502225047681
SFPUSDT,2025-12-07,B,NINJA,60,7.014880048587924
SFPUSDT,2025-12-12,B,NINJA,62,1.279381136566493
SFPUSDT,2025-12-13,B,NINJA,60,0.14806040864672187
SFPUSDT,2025-12-14,B,NINJA,48,2.035152636447757
SFPUSDT,2025-12-17,B,NINJA,42,3.592233009708745
SFPUSDT,2025-12-20,B,NINJA,48,8.69565217391306
SFPUSDT,2025-12-25,B,NINJA,68,18.615284128020892
SIRENUSDT,2025-05-09,C+,TREND,95,48.62904395763816
SIRENUSDT,2025-05-10,C+,TREND,84,49.649430324276956
SIRENUSDT,2025-11-29,C+,TREND,89,17.746005046257363
SKYUSDT,2025-10-17,A,NINJA,46,5.779364269930309
SKYUSDT,2025-10-19,A,NINJA,48,5.959475566150174
SKYUSDT,2025-10-20,A,NINJA,45,6.66780939321221
SKYUSDT,2025-10-24,A,NINJA,48,4.800552581592132
SKYUSDT,2025-10-26,A,NINJA,47,2.586206896551735
SKYUSDT,2025-10-27,A,NINJA,64,2.6903553299492344
SKYUSDT,2025-10-30,A,NINJA,72,0.22589052997394887
SKYUSDT,2025-11-01,A,NINJA,42,5.752054305108967
SKYUSDT,2025-11-05,A,NINJA,40,22.40077444336883
SKYUSDT,2025-11-08,A,NINJA,58,22.948269155970436
SKYUSDT,2025-11-10,A,TREND,73,10.58247332517055
SKYUSDT,2025-11-11,A,NINJA,67,20.741023682200165
SKYUSDT,2025-11-16,A,NINJA,34,3.9800000000000058
SKYUSDT,2025-11-17,A,NINJA,44,6.646153846153835
SKYUSDT,2025-11-19,A,NINJA,52,14.55607006241193
SKYUSDT,2025-11-24,A,NINJA,57,34.98850574712644
SKYUSDT,2025-11-25,A,NINJA,54,36.81267474370924
SKYUSDT,2025-11-27,A,TREND,88,19.03506993715791
SKYUSDT,2025-11-30,A,TREND,80,6.415367886915546
SKYUSDT,2025-12-03,A,TREND,70,4.926549623790755
SKYUSDT,2025-12-07,A,NINJA,45,16.133333333333354
SKYUSDT,2025-12-08,A,NINJA,50,12.991104521868046
SKYUSDT,2025-12-10,A,TREND,71,13.88142575676159
SKYUSDT,2025-12-12,A,TREND,80,20.24121657052964
SKYUSDT,2025-12-17,A,NINJA,71,21.876647337901957
SKYUSDT,2025-12-20,A,TREND,84,9.729473184622695
SKYUSDT,2025-12-21,A,TREND,82,4.8367593712213
SKYUSDT,2025-12-22,A,TREND,90,3.83233532934133
SKYUSDT,2025-12-24,A,TREND,74,2.2857985547854343
SKYUSDT,2025-12-25,A,TREND,83,1.685969799149678
SKYUSDT,2025-12-26,A,NINJA,53,4.539621430863017
SKYUSDT,2025-12-28,A,NINJA,45,1.526717557251911
SKYUSDT,2025-12-29,A,NINJA,54,4.80207657365348
SLPUSDT,2025-02-19,C+,NINJA,47,8.216857263871248
SLPUSDT,2025-02-20,C+,NINJA,58,6.060606060606055
SLPUSDT,2025-02-21,C+,NINJA,59,10.701906412478323
SLPUSDT,2025-02-23,C+,NINJA,72,0.5421184320266947
SLPUSDT,2025-03-20,C+,NINJA,59,15.428571428571436
SLPUSDT,2025-03-22,C+,NINJA,50,16.898148148148163
SLPUSDT,2025-03-23,C+,NINJA,70,15.693012600229107
SLPUSDT,2025-03-27,C+,NINJA,70,1.0078387458006821
SLPUSDT,2025-06-19,C+,NINJA,57,4.702194357366762
SLPUSDT,2025-06-30,C+,NINJA,78,14.956245027844073
SLPUSDT,2025-07-06,C+,NINJA,52,25.763508222396258
SLPUSDT,2025-07-07,C+,NINJA,66,26.756116811365448
SLPUSDT,2025-08-13,C+,NINJA,68,1.1307767944936042
SLPUSDT,2025-08-14,C+,NINJA,73,8.803005904455175
SLPUSDT,2025-08-16,C+,NINJA,53,9.390178089584467
SLPUSDT,2025-08-18,C+,NINJA,66,4.653679653679643
SLPUSDT,2025-08-21,C+,NINJA,58,11.59838430467397
SLPUSDT,2025-08-27,C+,NINJA,63,5.539526832083097
SLPUSDT,2025-08-28,C+,NINJA,72,1.8374164810690319
SLPUSDT,2025-08-30,C+,NINJA,66,8.070978820835716
SLPUSDT,2025-08-31,C+,NINJA,69,9.76744186046512
SLPUSDT,2025-09-04,C+,NINJA,58,22.795440911817643
SLPUSDT,2025-09-06,C+,NINJA,66,20.270270270270284
SLPUSDT,2025-11-02,C+,NINJA,70,33.66696997270247
SLPUSDT,2025-11-08,C+,NINJA,71,5.785837651122616
SLPUSDT,2025-11-15,C+,NINJA,47,11.386138613861373
SLPUSDT,2025-11-17,C+,NINJA,47,17.18749999999998
SLPUSDT,2025-12-07,C+,NINJA,76,6.795016987542479
SLPUSDT,2025-12-08,C+,NINJA,68,6.795016987542479
SLPUSDT,2025-12-10,C+,NINJA,72,0.11185682326619872
SLPUSDT,2025-12-12,C+,NINJA,54,1.3937282229965042
SLPUSDT,2025-12-13,C+,NINJA,56,0.0
SNXUSDT,2025-02-21,C+,NINJA,64,8.133472367048999
SNXUSDT,2025-02-23,C+,NINJA,70,1.3930348258706537
SNXUSDT,2025-05-09,C+,TREND,98,19.135802469135797
SNXUSDT,2025-05-29,C+,NINJA,67,1.0796221322537214
SNXUSDT,2025-06-19,C+,NINJA,62,10.252100840336142
SNXUSDT,2025-06-30,C+,NINJA,71,12.02749140893471
SNXUSDT,2025-07-06,C+,NINJA,58,22.222222222222232
SNXUSDT,2025-07-07,C+,NINJA,66,24.864864864864856
SNXUSDT,2025-08-11,C+,NINJA,70,17.111459968602816
SNXUSDT,2025-08-27,C+,NINJA,73,5.027932960893855
SNXUSDT,2025-08-30,C+,NINJA,61,2.2727272727272707
SNXUSDT,2025-08-31,C+,NINJA,56,5.596465390279803
SNXUSDT,2025-09-02,C+,NINJA,59,7.048458149779724
SNXUSDT,2025-09-03,C+,NINJA,73,6.9666182873730165
SNXUSDT,2025-09-04,C+,NINJA,54,13.910355486862436
SNXUSDT,2025-09-06,C+,NINJA,65,10.993975903614462
SNXUSDT,2025-09-07,C+,NINJA,67,10.82706766917292
SNXUSDT,2025-09-09,C+,NINJA,76,7.1220930232558155
SNXUSDT,2025-09-15,C+,NINJA,45,45.82089552238804
SNXUSDT,2025-09-17,C+,NINJA,60,81.37535816618913
SNXUSDT,2025-09-19,C+,NINJA,74,88.20058997050147
SNXUSDT,2025-09-21,C+,NINJA,56,107.8751857355126
SNXUSDT,2025-11-13,C+,NINJA,48,1.6304347826086918
SNXUSDT,2025-11-15,C+,NINJA,55,1.4986376021798309
SNXUSDT,2025-11-16,C+,NINJA,58,3.299856527977041
SNXUSDT,2025-11-24,C+,NINJA,58,4.9657534246575485
SNXUSDT,2025-12-08,C+,NINJA,60,6.224899598393585
SNXUSDT,2025-12-09,C+,NINJA,69,1.1695906432748648
SNXUSDT,2025-12-10,C+,NINJA,63,0.2053388090349051
SOLUSDT,2025-01-16,A,TREND,93,40.11082693947144
SOLUSDT,2025-01-17,A,TREND,82,34.76834768347683
SOLUSDT,2025-01-18,A,TREND,82,12.925144100469499
SOLUSDT,2025-01-22,A,NINJA,61,4.981349082996567
SOLUSDT,2025-01-24,A,NINJA,56,2.924576706003057
SOLUSDT,2025-01-26,A,NINJA,50,1.7463617463617354
SOLUSDT,2025-01-28,A,NINJA,38,7.768871663877386
SOLUSDT,2025-01-30,A,NINJA,62,1.4728714699341117
SOLUSDT,2025-02-04,A,NINJA,56,1.330816879597374
SOLUSDT,2025-02-09,A,NINJA,77,4.279942135980441
SOLUSDT,2025-02-13,A,NINJA,46,5.709137709137702
SOLUSDT,2025-02-14,A,NINJA,71,0.4413461056221646
SOLUSDT,2025-02-20,A,NINJA,64,2.568181818181814
SOLUSDT,2025-02-21,A,NINJA,61,6.457914052326275
SOLUSDT,2025-03-03,A,NINJA,62,7.554867754642669
SOLUSDT,2025-03-05,A,NINJA,52,4.52556740497676
SOLUSDT,2025-03-06,A,NINJA,62,5.282255250854795
SOLUSDT,2025-03-09,A,NINJA,31,8.062603746739395
SOLUSDT,2025-03-13,A,NINJA,59,10.81300154008269
SOLUSDT,2025-03-20,A,NINJA,70,15.57993730407523
SOLUSDT,2025-03-22,A,NINJA,70,14.7614971597541
SOLUSDT,2025-03-23,A,TREND,85,11.02077687443539
SOLUSDT,2025-03-24,A,TREND,93,4.588327069002207
SOLUSDT,2025-03-28,A,NINJA,44,5.189589929724292
SOLUSDT,2025-04-01,A,NINJA,62,7.531380753138084
SOLUSDT,2025-04-05,A,NINJA,53,13.139960106382986
SOLUSDT,2025-04-08,A,NINJA,49,29.22201138519922
SOLUSDT,2025-04-12,A,TREND,76,13.604053236539615
SOLUSDT,2025-04-13,A,TREND,80,20.119956379498372
SOLUSDT,2025-04-18,A,TREND,76,17.129215159653842
SOLUSDT,2025-04-19,A,TREND,85,12.247086580396083
SOLUSDT,2025-04-20,A,TREND,68,13.883650079791089
SOLUSDT,2025-04-21,A,NINJA,57,14.967779730521391
SOLUSDT,2025-04-23,A,TREND,81,3.9046988749172673
SOLUSDT,2025-04-25,A,TREND,70,2.10184325686249
SOLUSDT,2025-04-28,A,NINJA,43,11.336580086580073
SOLUSDT,2025-04-30,A,NINJA,64,21.309475396502652
SOLUSDT,2025-05-06,A,NINJA,66,25.87145969498912
SOLUSDT,2025-05-08,A,TREND,90,12.416393043901252
SOLUSDT,2025-05-09,A,TREND,91,7.003125361731688
SOLUSDT,2025-05-10,A,TREND,89,3.929394569677891
SOLUSDT,2025-05-14,A,NINJA,69,6.266983695652195
SOLUSDT,2025-05-16,A,NINJA,31,12.132616487455206
SOLUSDT,2025-05-18,A,NINJA,44,8.315060588574719
SOLUSDT,2025-05-20,A,NINJA,66,11.341123435553712
SOLUSDT,2025-05-22,A,TREND,88,4.469056099732849
SOLUSDT,2025-05-23,A,NINJA,74,3.103269927015684
SOLUSDT,2025-05-26,A,NINJA,54,2.5727517008747425
SOLUSDT,2025-05-29,A,NINJA,48,0.47987523243955277
SOLUSDT,2025-06-03,A,NINJA,54,8.486371544558292
SOLUSDT,2025-06-07,A,NINJA,55,12.195121951219523
SOLUSDT,2025-06-10,A,TREND,88,1.9622093023255793
SOLUSDT,2025-06-16,A,NINJA,66,2.3951698513800412
SOLUSDT,2025-06-19,A,NINJA,51,5.257072905331905
SOLUSDT,2025-06-20,A,NINJA,44,14.188851616586962
SOLUSDT,2025-06-24,A,TREND,79,9.642269736842124
SOLUSDT,2025-06-25,A,TREND,66,11.436929720693744
SOLUSDT,2025-06-29,A,TREND,87,4.350378293764678
SOLUSDT,2025-06-30,A,TREND,74,6.860021962405538
SOLUSDT,2025-07-03,A,NINJA,66,10.39642950905748
SOLUSDT,2025-07-06,A,NINJA,44,15.896220202818379
SOLUSDT,2025-07-07,A,NINJA,56,19.68699623858141
SOLUSDT,2025-07-10,A,TREND,91,12.370694900815371
SOLUSDT,2025-07-11,A,TREND,83,22.310194562081875
SOLUSDT,2025-07-14,A,NINJA,66,27.180814992910427
SOLUSDT,2025-07-17,A,TREND,82,17.302553022118605
SOLUSDT,2025-07-18,A,TREND,77,16.369584837545137
SOLUSDT,2025-07-20,A,TREND,68,13.70776608058204
SOLUSDT,2025-07-21,A,TREND,88,5.405681585939104
SOLUSDT,2025-07-22,A,TREND,95,0.024307243558596703
SOLUSDT,2025-07-26,A,NINJA,49,5.614452617914312
SOLUSDT,2025-07-27,A,NINJA,59,3.509329940627648
SOLUSDT,2025-07-28,A,NINJA,64,1.949647752716932
SOLUSDT,2025-07-30,A,NINJA,39,3.195139787365675
SOLUSDT,2025-07-31,A,NINJA,37,8.105911044013482
SOLUSDT,2025-08-05,A,NINJA,64,27.89322932537024
SOLUSDT,2025-08-11,A,NINJA,73,20.02974147792267
SOLUSDT,2025-08-13,A,TREND,90,4.143714952111566
SOLUSDT,2025-08-14,A,NINJA,76,10.141840286797944
SOLUSDT,2025-08-17,A,NINJA,54,11.838316142206384
SOLUSDT,2025-08-21,A,NINJA,59,20.916301514227076
SOLUSDT,2025-08-23,A,TREND,77,6.789458214950539
SOLUSDT,2025-08-24,A,TREND,82,5.83551801145743
SOLUSDT,2025-08-31,A,NINJA,57,12.650782574020525
SOLUSDT,2025-09-06,A,NINJA,56,24.70023980815348
SOLUSDT,2025-09-07,A,NINJA,62,20.959534771020106
