symbol,signal_time,signal_type,atr_pct,rsi,peak_gain,max_drawdown,spread,tier
RSRUSDT,2025-02-08 20:00:00+00:00,TREND,16.36,61.59,4.6,-1.87,6.6,IRON
RSRUSDT,2025-02-10 04:00:00+00:00,NINJA,14.97,64.37,5.1,-0.37,5.49,BRONZE
RSRUSDT,2025-02-11 04:00:00+00:00,NINJA,14.96,66.09,5.48,-4.9,10.91,BRONZE
RSRUSDT,2025-03-03 00:00:00+00:00,NINJA,12.83,64.77,1.89,-17.43,23.39,IRON
RSRUSDT,2025-03-06 08:00:00+00:00,NINJA,13.12,66.05,1.01,-10.68,13.08,IRON
RSRUSDT,2025-03-12 08:00:00+00:00,TREND,15.38,55.43,7.58,-2.99,10.9,BRONZE
RSRUSDT,2025-03-13 08:00:00+00:00,TREND,15.36,69.76,2.34,-3.91,6.5,IRON
RSRUSDT,2025-03-14 08:00:00+00:00,NINJA,14.29,63.29,4.73,-0.02,4.75,IRON
RSRUSDT,2025-03-15 08:00:00+00:00,NINJA,13.48,65.24,6.66,-0.32,7.0,BRONZE
RSRUSDT,2025-04-06 00:00:00+00:00,NINJA,13.72,69.51,1.05,-15.23,19.2,IRON
RSRUSDT,2025-04-09 12:00:00+00:00,NINJA,12.53,66.35,21.0,-1.51,22.85,GOLD
RSRUSDT,2025-04-10 12:00:00+00:00,NINJA,12.57,65.27,3.61,-3.71,7.6,IRON
RSRUSDT,2025-04-13 00:00:00+00:00,NINJA,12.37,61.88,1.15,-9.12,11.3,IRON
RSRUSDT,2025-10-13 08:00:00+00:00,NINJA,15.16,70.57,15.0,-3.64,19.35,SILVER
RSRUSDT,2025-10-14 08:00:00+00:00,TREND,16.01,67.69,19.73,-3.52,24.1,SILVER
RSRUSDT,2025-10-15 08:00:00+00:00,NINJA,14.04,71.03,5.88,-6.57,13.32,BRONZE
RSRUSDT,2025-10-16 08:00:00+00:00,TREND,15.16,65.92,3.82,-13.85,20.51,IRON
RSRUSDT,2025-10-19 12:00:00+00:00,TREND,16.3,64.43,2.58,-3.53,6.34,IRON
RSRUSDT,2025-10-21 12:00:00+00:00,TREND,17.6,57.32,9.18,-3.32,12.93,BRONZE
RUNEUSDT,2024-03-20 20:00:00+00:00,TREND,15.26,61.11,4.19,-9.38,14.97,IRON
RUNEUSDT,2024-03-21 20:00:00+00:00,TREND,16.61,55.25,4.12,-7.27,12.28,IRON
RUNEUSDT,2024-03-22 20:00:00+00:00,TREND,17.02,56.64,7.39,-1.79,9.35,BRONZE
RUNEUSDT,2024-03-24 16:00:00+00:00,TREND,15.15,56.3,8.75,-1.85,10.79,BRONZE
RUNEUSDT,2024-03-25 16:00:00+00:00,NINJA,13.62,74.32,8.29,-1.17,9.57,BRONZE
RUNEUSDT,2024-03-26 16:00:00+00:00,NINJA,12.64,72.14,3.67,-5.09,9.23,IRON
RUNEUSDT,2024-04-16 00:00:00+00:00,TREND,15.43,56.31,1.6,-6.1,8.2,IRON
RUNEUSDT,2024-04-19 16:00:00+00:00,NINJA,14.82,62.93,6.08,-1.1,7.26,BRONZE
RUNEUSDT,2024-04-21 16:00:00+00:00,NINJA,14.39,62.39,6.29,-2.31,8.8,BRONZE
RUNEUSDT,2024-04-22 16:00:00+00:00,NINJA,13.91,65.5,0.8,-5.13,6.25,IRON
RUNEUSDT,2024-04-24 00:00:00+00:00,NINJA,14.09,62.88,2.79,-7.21,10.77,IRON
RUNEUSDT,2024-08-07 08:00:00+00:00,NINJA,12.89,65.57,1.42,-9.22,11.71,IRON
RUNEUSDT,2024-08-11 00:00:00+00:00,NINJA,12.37,64.03,3.14,-7.75,11.81,IRON
RUNEUSDT,2025-01-26 08:00:00+00:00,TREND,19.41,59.68,4.4,-9.15,14.92,IRON
RUNEUSDT,2025-01-27 12:00:00+00:00,TREND,19.83,57.68,4.14,-6.13,10.94,IRON
RUNEUSDT,2025-01-31 04:00:00+00:00,TREND,20.89,57.48,4.1,-11.61,17.77,IRON
RUNEUSDT,2025-02-04 00:00:00+00:00,TREND,34.75,58.86,1.6,-12.86,16.59,IRON
RUNEUSDT,2025-02-05 00:00:00+00:00,TREND,35.14,55.69,7.16,-3.84,11.44,BRONZE
RUNEUSDT,2025-02-10 00:00:00+00:00,TREND,22.06,59.66,16.09,-3.36,20.13,SILVER
RUNEUSDT,2025-02-11 00:00:00+00:00,NINJA,21.41,74.63,5.93,-3.9,10.23,BRONZE
RUNEUSDT,2025-02-12 00:00:00+00:00,TREND,19.85,66.42,7.7,-3.63,11.76,BRONZE
RUNEUSDT,2025-02-13 00:00:00+00:00,TREND,18.77,68.35,10.8,-0.83,11.73,SILVER
RUNEUSDT,2025-02-14 00:00:00+00:00,TREND,19.65,65.6,3.18,-7.12,11.09,IRON
RUNEUSDT,2025-02-27 00:00:00+00:00,NINJA,13.11,66.44,5.05,-22.15,34.93,BRONZE
RUNEUSDT,2025-03-02 16:00:00+00:00,NINJA,12.67,64.87,10.83,-0.45,11.34,SILVER
RUNEUSDT,2025-03-06 08:00:00+00:00,TREND,15.43,56.27,1.61,-5.31,7.31,IRON
RUNEUSDT,2025-03-07 08:00:00+00:00,TREND,15.56,59.37,7.48,-3.99,11.94,BRONZE
RUNEUSDT,2025-03-12 20:00:00+00:00,NINJA,15.07,71.52,6.8,-2.15,9.14,BRONZE
RUNEUSDT,2025-03-14 08:00:00+00:00,NINJA,12.86,68.67,3.88,-2.28,6.3,IRON
RUNEUSDT,2025-03-15 20:00:00+00:00,NINJA,12.35,60.22,2.55,-3.82,6.62,IRON
RVNUSDT,2024-03-21 08:00:00+00:00,NINJA,12.34,60.29,3.39,-1.16,4.6,IRON
RVNUSDT,2024-03-22 08:00:00+00:00,NINJA,12.6,69.63,0.19,-7.64,8.48,IRON
RVNUSDT,2024-03-31 04:00:00+00:00,NINJA,12.61,70.82,1.31,-15.04,19.24,IRON
RVNUSDT,2024-04-07 00:00:00+00:00,TREND,18.31,59.62,3.79,-1.7,5.58,IRON
RVNUSDT,2024-04-08 08:00:00+00:00,TREND,17.79,57.43,8.78,-0.47,9.3,BRONZE
RVNUSDT,2024-04-09 08:00:00+00:00,TREND,17.02,57.87,3.52,-3.83,7.64,IRON
RVNUSDT,2024-04-16 08:00:00+00:00,TREND,16.16,56.66,4.02,-5.69,10.3,IRON
RVNUSDT,2024-04-18 20:00:00+00:00,TREND,15.11,60.12,6.01,-8.98,16.47,BRONZE
RVNUSDT,2024-04-19 20:00:00+00:00,TREND,15.15,62.85,6.8,-2.75,9.83,BRONZE
RVNUSDT,2024-04-20 20:00:00+00:00,NINJA,14.45,68.91,1.53,-5.68,7.64,IRON
RVNUSDT,2024-04-22 00:00:00+00:00,NINJA,13.35,60.15,7.3,-1.72,9.19,BRONZE
RVNUSDT,2024-04-23 00:00:00+00:00,NINJA,13.36,64.45,1.9,-4.3,6.48,IRON
RVNUSDT,2024-04-24 00:00:00+00:00,NINJA,13.16,71.49,9.42,-2.53,12.26,BRONZE
RVNUSDT,2024-12-12 04:00:00+00:00,NINJA,12.93,62.19,1.98,-4.56,6.85,IRON
RVNUSDT,2024-12-13 04:00:00+00:00,NINJA,12.79,64.05,2.96,-3.21,6.37,IRON
RVNUSDT,2024-12-22 16:00:00+00:00,TREND,16.21,60.51,4.76,-2.67,7.64,IRON
RVNUSDT,2025-06-05 08:00:00+00:00,NINJA,12.78,72.89,12.22,-19.72,39.77,SILVER
RVNUSDT,2025-06-08 12:00:00+00:00,NINJA,14.01,64.81,18.95,-1.24,20.44,SILVER
RVNUSDT,2025-06-09 12:00:00+00:00,NINJA,12.47,71.83,39.95,-3.79,45.47,DIAMOND
RVNUSDT,2025-06-10 12:00:00+00:00,NINJA,14.7,62.42,14.03,-3.35,17.98,SILVER
RVNUSDT,2025-06-11 12:00:00+00:00,TREND,15.06,65.94,14.39,-3.68,18.76,SILVER
RVNUSDT,2025-06-12 12:00:00+00:00,TREND,15.32,57.24,2.95,-13.26,18.68,IRON
RVNUSDT,2025-06-24 20:00:00+00:00,NINJA,14.6,60.32,5.02,-3.26,8.56,BRONZE
RVNUSDT,2025-10-10 04:00:00+00:00,TREND,16.39,67.86,6.79,-99.92,127300.0,BRONZE
RVNUSDT,2025-10-13 08:00:00+00:00,NINJA,14.83,71.1,5.44,-6.33,12.57,BRONZE
RVNUSDT,2025-10-14 08:00:00+00:00,TREND,16.04,62.2,5.17,-2.48,7.85,BRONZE
RVNUSDT,2025-10-18 20:00:00+00:00,TREND,16.45,55.24,3.11,-1.66,4.84,IRON
RVNUSDT,2025-10-19 20:00:00+00:00,TREND,16.13,63.86,2.84,-2.43,5.41,IRON
RVNUSDT,2025-10-20 20:00:00+00:00,TREND,15.98,65.52,2.2,-5.39,8.02,IRON
SAGAUSDT,2024-04-28 08:00:00+00:00,TREND,15.03,62.1,2.78,-10.2,14.46,IRON
SAGAUSDT,2024-06-23 00:00:00+00:00,NINJA,13.36,70.82,3.0,-10.47,15.04,IRON
SAGAUSDT,2024-07-08 12:00:00+00:00,NINJA,12.41,71.94,1.19,-11.94,14.91,IRON
SAGAUSDT,2024-07-10 04:00:00+00:00,NINJA,12.1,65.47,5.21,-3.13,8.61,BRONZE
SAGAUSDT,2024-07-11 04:00:00+00:00,NINJA,12.43,61.11,2.25,-2.56,4.94,IRON
SAGAUSDT,2024-07-15 20:00:00+00:00,NINJA,13.1,69.37,12.97,-0.12,13.11,SILVER
SAGAUSDT,2024-07-16 20:00:00+00:00,NINJA,13.13,72.04,12.58,-3.25,16.37,SILVER
SAGAUSDT,2024-07-17 20:00:00+00:00,NINJA,12.31,71.23,2.53,-6.49,9.65,IRON
SAGAUSDT,2024-07-28 08:00:00+00:00,NINJA,12.04,73.52,1.73,-4.32,6.32,IRON
SAGAUSDT,2024-08-07 16:00:00+00:00,TREND,21.54,56.92,4.47,-7.22,12.59,IRON
SAGAUSDT,2024-08-08 20:00:00+00:00,TREND,16.86,65.75,27.51,-0.22,27.78,GOLD
SAGAUSDT,2024-08-11 04:00:00+00:00,NINJA,15.94,71.47,3.05,-5.77,9.37,IRON
SAGAUSDT,2024-08-13 00:00:00+00:00,NINJA,13.96,71.3,10.09,-6.05,17.18,SILVER
SAGAUSDT,2024-08-14 00:00:00+00:00,NINJA,14.65,70.65,0.84,-7.09,8.54,IRON
SAGAUSDT,2024-08-22 20:00:00+00:00,NINJA,12.89,60.13,22.08,-0.43,22.6,GOLD
SAGAUSDT,2024-09-04 12:00:00+00:00,NINJA,12.86,61.11,14.79,-0.5,15.37,SILVER
SAGAUSDT,2024-09-05 20:00:00+00:00,NINJA,12.79,68.31,10.11,-1.52,11.81,SILVER
SAGAUSDT,2024-09-25 00:00:00+00:00,NINJA,12.73,60.49,14.32,-4.36,19.53,SILVER
SAGAUSDT,2024-09-29 12:00:00+00:00,NINJA,13.32,60.04,17.63,-3.45,21.82,SILVER
SAGAUSDT,2024-09-30 12:00:00+00:00,NINJA,12.96,65.45,6.11,-2.81,9.17,BRONZE
SAGAUSDT,2024-10-01 12:00:00+00:00,NINJA,14.48,61.1,1.08,-14.49,18.21,IRON
SAGAUSDT,2024-10-05 04:00:00+00:00,TREND,15.22,56.06,11.98,-0.33,12.35,SILVER
SAGAUSDT,2024-10-06 04:00:00+00:00,NINJA,14.92,63.24,12.78,-1.19,14.15,SILVER
SAGAUSDT,2024-10-07 08:00:00+00:00,NINJA,13.51,68.56,14.28,-5.16,20.49,SILVER
SAGAUSDT,2024-10-08 08:00:00+00:00,NINJA,13.99,69.73,1.35,-6.91,8.88,IRON
SAGAUSDT,2024-10-09 08:00:00+00:00,NINJA,14.32,61.31,7.72,-8.3,17.47,BRONZE
SAGAUSDT,2024-10-12 16:00:00+00:00,NINJA,14.87,65.34,3.35,-7.35,11.55,IRON
SAGAUSDT,2024-10-13 20:00:00+00:00,NINJA,14.27,65.31,32.27,-0.38,32.78,DIAMOND
SAGAUSDT,2024-10-15 00:00:00+00:00,NINJA,14.43,73.74,5.03,-12.2,19.62,BRONZE
SAGAUSDT,2024-10-16 00:00:00+00:00,NINJA,14.47,64.51,3.84,-5.17,9.5,IRON
SAGAUSDT,2024-10-31 00:00:00+00:00,NINJA,12.06,62.99,0.61,-9.94,11.71,IRON
SAGAUSDT,2024-11-05 08:00:00+00:00,NINJA,12.18,60.46,19.91,-0.61,20.65,SILVER
SAGAUSDT,2024-11-16 00:00:00+00:00,NINJA,12.55,61.03,7.01,-1.19,8.3,BRONZE
SAGAUSDT,2024-11-17 04:00:00+00:00,NINJA,13.08,61.55,5.15,-3.06,8.47,BRONZE
SAGAUSDT,2024-11-23 00:00:00+00:00,NINJA,12.22,71.12,16.8,-0.34,17.2,SILVER
SAGAUSDT,2024-11-25 00:00:00+00:00,NINJA,12.15,68.22,2.28,-10.35,14.08,IRON
SAGAUSDT,2024-12-12 20:00:00+00:00,NINJA,14.41,68.14,2.56,-4.4,7.28,IRON
SAGAUSDT,2024-12-22 16:00:00+00:00,TREND,19.77,58.43,4.49,-3.7,8.5,IRON
SAGAUSDT,2024-12-24 12:00:00+00:00,NINJA,13.53,61.36,5.39,-0.55,5.97,BRONZE
SAGAUSDT,2024-12-25 20:00:00+00:00,NINJA,12.83,63.68,1.38,-7.39,9.48,IRON
SAGAUSDT,2024-12-29 00:00:00+00:00,NINJA,12.42,61.6,0.62,-6.54,7.67,IRON
SAGAUSDT,2025-01-26 00:00:00+00:00,TREND,15.21,56.73,3.84,-6.23,10.75,IRON
SAGAUSDT,2025-01-31 04:00:00+00:00,NINJA,12.96,70.55,9.84,-0.58,10.47,BRONZE
SAGAUSDT,2025-02-01 04:00:00+00:00,NINJA,14.46,61.51,1.36,-16.9,21.98,IRON
SAGAUSDT,2025-02-05 08:00:00+00:00,TREND,19.86,62.1,1.42,-8.79,11.19,IRON
SAGAUSDT,2025-02-08 20:00:00+00:00,TREND,19.23,65.53,3.22,-2.9,6.3,IRON
SAGAUSDT,2025-02-10 04:00:00+00:00,TREND,18.11,66.41,5.79,-0.24,6.04,BRONZE
SAGAUSDT,2025-02-11 04:00:00+00:00,TREND,17.35,67.74,5.55,-5.21,11.35,BRONZE
SAGAUSDT,2025-02-12 20:00:00+00:00,TREND,16.16,56.0,4.41,-4.43,9.25,IRON
SAGAUSDT,2025-02-14 00:00:00+00:00,TREND,15.09,56.05,9.18,-0.86,10.13,BRONZE
SAGAUSDT,2025-02-21 00:00:00+00:00,NINJA,12.01,70.95,6.25,-5.29,12.18,BRONZE
SAGAUSDT,2025-02-27 04:00:00+00:00,NINJA,13.87,60.79,6.34,-9.22,17.15,BRONZE
SAGAUSDT,2025-03-02 12:00:00+00:00,NINJA,13.3,61.19,10.28,-2.21,12.77,SILVER
SAGAUSDT,2025-03-06 08:00:00+00:00,TREND,16.17,61.08,1.54,-7.56,9.84,IRON
SAGAUSDT,2025-03-07 08:00:00+00:00,TREND,15.87,64.54,4.5,-4.67,9.62,IRON
SAGAUSDT,2025-03-13 00:00:00+00:00,TREND,15.75,60.34,0.67,-5.4,6.41,IRON
SAGAUSDT,2025-03-15 12:00:00+00:00,NINJA,13.43,71.35,7.63,-0.19,7.84,BRONZE
SAGAUSDT,2025-03-16 12:00:00+00:00,NINJA,13.43,64.93,1.97,-4.85,7.16,IRON
SAGAUSDT,2025-05-21 12:00:00+00:00,NINJA,14.08,66.82,12.63,-1.89,14.8,SILVER
SAGAUSDT,2025-05-24 00:00:00+00:00,NINJA,13.81,62.87,1.71,-14.85,19.45,IRON
SAGAUSDT,2025-06-03 08:00:00+00:00,NINJA,13.09,65.42,2.96,-1.45,4.48,IRON
SAGAUSDT,2025-10-13 04:00:00+00:00,TREND,19.11,59.24,12.38,-0.38,12.8,SILVER
SAGAUSDT,2025-10-14 04:00:00+00:00,TREND,20.55,59.53,0.5,-9.29,10.8,IRON
SAGAUSDT,2025-10-15 04:00:00+00:00,TREND,21.78,57.31,4.67,-5.19,10.41,IRON
SAGAUSDT,2025-10-19 12:00:00+00:00,NINJA,21.87,70.54,4.17,-1.96,6.25,IRON
SAGAUSDT,2025-10-20 12:00:00+00:00,TREND,21.16,55.05,1.19,-8.2,10.23,IRON
SAGAUSDT,2025-10-21 12:00:00+00:00,TREND,21.8,58.49,6.66,-6.75,14.38,BRONZE
SAGAUSDT,2025-11-11 00:00:00+00:00,NINJA,13.01,60.14,2.15,-10.57,14.22,IRON
SAGAUSDT,2025-11-21 00:00:00+00:00,NINJA,14.91,67.18,15.83,-17.41,40.25,SILVER
SAGAUSDT,2025-11-22 00:00:00+00:00,TREND,15.97,56.15,0.11,-9.58,10.72,IRON
SAGAUSDT,2025-11-24 16:00:00+00:00,TREND,15.23,56.77,2.47,-6.06,9.08,IRON
SAGAUSDT,2025-12-03 08:00:00+00:00,TREND,15.28,63.19,0.53,-4.64,5.42,IRON
SAHARAUSDT,2025-07-09 20:00:00+00:00,TREND,24.62,59.97,0.29,-5.41,6.03,IRON
SAHARAUSDT,2025-07-10 20:00:00+00:00,NINJA,12.4,63.34,7.4,-0.08,7.48,BRONZE
SAHARAUSDT,2025-07-24 04:00:00+00:00,TREND,16.54,57.7,0.12,-37.67,60.63,IRON
SAHARAUSDT,2025-07-27 12:00:00+00:00,TREND,19.59,55.32,1.44,-3.52,5.15,IRON
SAHARAUSDT,2025-08-01 16:00:00+00:00,TREND,21.94,64.51,8.91,-2.38,11.56,BRONZE
SAHARAUSDT,2025-08-02 16:00:00+00:00,TREND,20.84,58.92,3.75,-3.11,7.08,IRON
SAHARAUSDT,2025-08-03 16:00:00+00:00,TREND,20.05,62.36,8.31,-1.97,10.48,BRONZE
SAHARAUSDT,2025-08-04 16:00:00+00:00,NINJA,19.12,74.27,3.75,-5.34,9.61,IRON
SAHARAUSDT,2025-12-04 08:00:00+00:00,TREND,19.05,65.09,10.42,-6.71,18.37,SILVER
SAHARAUSDT,2025-12-17 08:00:00+00:00,NINJA,13.17,64.04,23.95,-7.18,33.53,GOLD
SANDUSDT,2024-03-21 08:00:00+00:00,NINJA,12.06,65.55,3.73,-3.36,7.33,IRON
SANDUSDT,2024-11-26 00:00:00+00:00,NINJA,13.95,66.39,4.53,-14.07,21.64,IRON
SANDUSDT,2024-11-29 00:00:00+00:00,NINJA,14.16,60.58,11.41,-0.23,11.66,SILVER
SANDUSDT,2024-11-30 08:00:00+00:00,NINJA,13.56,62.02,8.05,-4.06,12.62,BRONZE
SANDUSDT,2024-12-01 12:00:00+00:00,NINJA,13.4,61.47,2.73,-10.72,15.07,IRON
SANDUSDT,2024-12-03 00:00:00+00:00,NINJA,14.31,69.78,11.85,-13.71,29.63,SILVER
SANDUSDT,2024-12-04 00:00:00+00:00,NINJA,14.04,65.56,38.88,-2.19,41.98,DIAMOND
SANDUSDT,2024-12-05 00:00:00+00:00,TREND,15.43,66.0,5.21,-8.06,14.43,BRONZE
SANDUSDT,2024-12-06 00:00:00+00:00,TREND,15.44,62.44,1.61,-6.57,8.75,IRON
SANDUSDT,2024-12-07 08:00:00+00:00,TREND,15.06,58.2,7.1,-2.74,10.11,BRONZE
SANDUSDT,2024-12-12 04:00:00+00:00,TREND,17.2,60.7,4.14,-6.7,11.62,IRON
SANDUSDT,2024-12-13 04:00:00+00:00,TREND,16.64,62.53,2.96,-3.04,6.19,IRON
SANDUSDT,2024-12-22 16:00:00+00:00,TREND,18.05,63.41,4.91,-2.78,7.9,IRON
SANDUSDT,2024-12-24 12:00:00+00:00,NINJA,12.63,70.01,11.3,-0.29,11.62,SILVER
SANDUSDT,2024-12-25 20:00:00+00:00,NINJA,12.32,61.94,0.91,-8.75,10.59,IRON
SANDUSDT,2024-12-29 04:00:00+00:00,NINJA,12.44,60.32,0.17,-6.15,6.74,IRON
SANDUSDT,2025-02-05 08:00:00+00:00,NINJA,13.29,66.99,3.18,-4.77,8.34,IRON
SANDUSDT,2025-02-09 00:00:00+00:00,NINJA,14.04,68.75,3.31,-6.93,10.99,IRON
SANDUSDT,2025-02-10 04:00:00+00:00,NINJA,13.14,61.87,6.54,-0.32,6.88,BRONZE
SANDUSDT,2025-02-11 04:00:00+00:00,NINJA,12.97,67.25,4.25,-5.23,10.0,IRON
SANDUSDT,2025-10-13 08:00:00+00:00,NINJA,15.54,73.36,6.51,-5.12,12.26,BRONZE
SANDUSDT,2025-10-14 08:00:00+00:00,TREND,16.43,64.9,6.27,-2.56,9.06,BRONZE
SANDUSDT,2025-10-19 16:00:00+00:00,NINJA,17.92,75.0,3.56,-2.94,6.69,IRON
SANDUSDT,2025-10-20 16:00:00+00:00,TREND,17.4,66.67,5.37,-4.25,10.04,BRONZE
SANDUSDT,2025-10-21 16:00:00+00:00,TREND,18.04,64.5,0.44,-10.64,12.4,IRON
SANTOSUSDT,2024-01-22 00:00:00+00:00,TREND,15.4,56.27,4.99,-6.26,12.0,IRON
SANTOSUSDT,2024-01-24 12:00:00+00:00,TREND,16.75,56.17,5.71,-3.62,9.68,BRONZE
SANTOSUSDT,2024-01-25 16:00:00+00:00,TREND,16.58,59.56,18.17,-0.65,18.93,SILVER
SANTOSUSDT,2024-01-26 16:00:00+00:00,TREND,16.93,66.48,0.28,-9.18,10.41,IRON
SANTOSUSDT,2024-01-27 20:00:00+00:00,TREND,17.67,55.9,3.13,-3.31,6.66,IRON
SANTOSUSDT,2024-03-15 00:00:00+00:00,NINJA,12.03,73.04,12.09,-2.78,15.29,SILVER
SANTOSUSDT,2024-03-21 08:00:00+00:00,TREND,15.39,63.96,3.93,-2.15,6.21,IRON
SANTOSUSDT,2024-03-22 08:00:00+00:00,NINJA,12.88,61.82,8.74,-1.49,10.39,BRONZE
SANTOSUSDT,2024-03-23 08:00:00+00:00,NINJA,12.68,61.33,0.16,-4.52,4.9,IRON
SANTOSUSDT,2024-04-16 04:00:00+00:00,NINJA,14.22,61.62,45.7,-3.24,50.57,DIAMOND
SANTOSUSDT,2024-04-17 04:00:00+00:00,NINJA,15.37,70.36,10.46,-11.46,24.75,SILVER
SANTOSUSDT,2024-04-18 04:00:00+00:00,TREND,16.07,59.54,2.8,-12.51,17.49,IRON
SANTOSUSDT,2024-04-20 12:00:00+00:00,TREND,15.66,57.8,2.19,-1.32,3.56,IRON
SANTOSUSDT,2024-04-21 12:00:00+00:00,TREND,15.85,58.72,5.16,-2.74,8.13,BRONZE
SANTOSUSDT,2024-04-22 12:00:00+00:00,TREND,15.63,58.95,11.08,-0.33,11.45,SILVER
SANTOSUSDT,2024-04-23 16:00:00+00:00,NINJA,15.31,70.65,0.45,-5.08,5.83,IRON
SANTOSUSDT,2024-04-25 00:00:00+00:00,TREND,15.11,65.92,12.53,-1.43,14.17,SILVER
SANTOSUSDT,2024-06-21 16:00:00+00:00,TREND,16.18,59.21,4.65,-4.07,9.09,IRON
SANTOSUSDT,2024-06-22 20:00:00+00:00,TREND,15.23,57.34,4.3,-2.26,6.71,IRON
SANTOSUSDT,2024-06-26 04:00:00+00:00,NINJA,13.21,60.65,12.51,-0.26,12.81,SILVER
SANTOSUSDT,2024-06-27 12:00:00+00:00,NINJA,12.77,62.03,2.72,-1.09,3.84,IRON
SANTOSUSDT,2024-10-08 00:00:00+00:00,NINJA,14.03,74.22,28.38,-15.2,51.39,GOLD
SANTOSUSDT,2024-10-09 00:00:00+00:00,TREND,15.37,61.97,9.64,-6.72,17.54,BRONZE
SANTOSUSDT,2024-10-13 08:00:00+00:00,TREND,17.01,56.05,8.14,-5.79,14.78,BRONZE
SANTOSUSDT,2024-10-14 08:00:00+00:00,TREND,17.13,57.09,2.18,-0.84,3.04,IRON
SANTOSUSDT,2024-10-15 08:00:00+00:00,TREND,16.74,64.67,5.41,-1.62,7.14,BRONZE
SANTOSUSDT,2024-10-30 00:00:00+00:00,NINJA,12.43,63.7,4.29,-7.43,12.66,IRON
SANTOSUSDT,2024-11-05 08:00:00+00:00,TREND,19.44,57.41,14.96,-0.31,15.32,SILVER
SANTOSUSDT,2024-11-06 08:00:00+00:00,TREND,18.59,66.3,9.27,-1.34,10.75,BRONZE
SANTOSUSDT,2024-11-07 08:00:00+00:00,TREND,19.44,62.97,2.48,-2.55,5.15,IRON
SANTOSUSDT,2024-11-10 00:00:00+00:00,TREND,18.9,64.06,16.12,-0.38,16.57,SILVER
SANTOSUSDT,2024-11-11 00:00:00+00:00,NINJA,12.16,72.95,5.18,-4.24,9.84,BRONZE
SANTOSUSDT,2024-11-12 00:00:00+00:00,NINJA,13.06,60.31,1.2,-11.9,14.87,IRON
SANTOSUSDT,2024-12-22 16:00:00+00:00,NINJA,12.37,61.88,3.56,-2.36,6.06,IRON
SANTOSUSDT,2025-02-09 00:00:00+00:00,NINJA,12.13,67.45,2.34,-4.95,7.67,IRON
SANTOSUSDT,2025-08-17 08:00:00+00:00,NINJA,13.58,60.09,4.13,-3.55,7.96,IRON
SANTOSUSDT,2025-10-13 04:00:00+00:00,TREND,18.07,62.61,5.08,-1.51,6.69,BRONZE
SANTOSUSDT,2025-10-14 04:00:00+00:00,TREND,17.06,56.79,5.04,-5.04,10.63,BRONZE
SANTOSUSDT,2025-10-19 00:00:00+00:00,TREND,15.91,60.69,3.1,-1.44,4.6,IRON
SANTOSUSDT,2025-10-20 00:00:00+00:00,TREND,15.36,61.49,3.44,-0.86,4.34,IRON
SANTOSUSDT,2025-10-21 12:00:00+00:00,TREND,15.55,57.53,5.09,-2.91,8.24,BRONZE
SAPIENUSDT,2025-11-21 12:00:00+00:00,TREND,29.35,59.44,42.02,-6.65,52.13,DIAMOND
SAPIENUSDT,2025-11-24 16:00:00+00:00,TREND,19.91,57.36,14.96,-2.25,17.61,SILVER
SAPIENUSDT,2025-11-28 00:00:00+00:00,TREND,16.2,57.31,4.24,-3.48,8.01,IRON
SAPIENUSDT,2025-11-29 00:00:00+00:00,TREND,15.6,55.46,4.86,-4.09,9.33,IRON
SAPIENUSDT,2025-12-04 04:00:00+00:00,NINJA,17.95,71.3,9.77,-23.2,42.94,BRONZE
SAPIENUSDT,2025-12-05 04:00:00+00:00,NINJA,16.16,70.62,17.6,-8.31,28.26,SILVER
SAPIENUSDT,2025-12-06 20:00:00+00:00,TREND,15.86,58.63,8.22,-5.86,14.96,BRONZE
SAPIENUSDT,2025-12-11 12:00:00+00:00,TREND,17.98,64.23,13.4,-4.44,18.67,SILVER
SAPIENUSDT,2025-12-15 00:00:00+00:00,TREND,20.98,56.16,6.44,-7.82,15.47,BRONZE
SAPIENUSDT,2025-12-21 00:00:00+00:00,NINJA,12.36,60.0,5.4,-3.79,9.56,BRONZE
SAPIENUSDT,2026-01-11 00:00:00+00:00,NINJA,12.75,61.46,5.57,-1.71,7.41,BRONZE
SAPIENUSDT,2026-01-12 16:00:00+00:00,NINJA,13.27,65.08,9.17,-1.53,10.86,BRONZE
SCRTUSDT,2024-03-22 04:00:00+00:00,NINJA,13.18,71.27,13.74,-0.93,14.82,SILVER
SCRTUSDT,2024-03-23 04:00:00+00:00,NINJA,14.32,62.15,0.66,-4.78,5.71,IRON
SCRTUSDT,2024-03-24 08:00:00+00:00,NINJA,13.61,61.62,5.0,-0.32,5.33,IRON
SCRTUSDT,2024-03-25 12:00:00+00:00,NINJA,12.91,63.17,8.04,-0.66,8.76,BRONZE
SCRTUSDT,2024-03-26 16:00:00+00:00,NINJA,12.7,64.52,8.46,-2.47,11.21,BRONZE
SCRTUSDT,2024-04-18 20:00:00+00:00,NINJA,12.26,63.64,7.68,-7.25,16.1,BRONZE
SCRTUSDT,2024-04-19 20:00:00+00:00,NINJA,12.3,70.36,4.98,-4.0,9.36,IRON
SCRTUSDT,2024-11-18 00:00:00+00:00,NINJA,13.06,70.66,9.26,-12.03,24.2,BRONZE
SCRTUSDT,2024-11-19 00:00:00+00:00,TREND,16.17,61.43,2.58,-15.01,20.69,IRON
